Start Timestamp,End Timestamp,Dialogue
"01:39:39,476","01:39:40,476","Sit down, fasten it."
"01:39:40,676","01:39:42,691",I will do it for you. - What?
"01:39:42,891","01:39:43,891",I will do it for you.
"01:39:44,091","01:39:46,656",You gotta speak english We don't understand Swiss language.
"01:40:13,858","01:40:14,906",Christ. Fuck.
"01:40:17,716","01:40:18,669",Donnie.
"01:40:18,869","01:40:21,927","Donnie, this isn't funny, untie me, buddy."
"01:40:22,127","01:40:23,904",I can’t tie you.
"01:40:24,104","01:40:25,796",The captain tied you.
"01:40:25,996","01:40:26,996",He was fucking tasing you.
"01:40:28,649","01:40:29,753",Why?
"01:40:29,953","01:40:30,953",Why?
"01:40:45,189","01:40:46,384",You're screaming at people.
"01:40:46,584","01:40:47,584",Fuck off.
"01:40:47,784","01:40:50,441","You were on the floor, like rolling around and shit."
"01:40:50,641","01:40:52,586",You called the captain the N-words.
"01:40:52,786","01:40:55,117",I call the captain an N-words?
"01:40:55,317","01:40:56,317","Yeah, he was very upset."
"01:40:56,517","01:40:57,517",Really?
"01:40:57,717","01:40:58,717","Luckily, we are in first class."
"01:41:01,025","01:41:03,535","Jesus Christ, I think you have a fucking drug problem."
"01:41:04,958","01:41:06,150",Where are the ludes?
"01:41:06,350","01:41:07,946",Where are the ludes?
"01:41:08,146","01:41:10,281","They're in my ass, don't worry about it."
"01:41:10,481","01:41:11,481",I got it.
"01:41:11,681","01:41:12,681",Thank god.
"01:41:13,997","01:41:16,452","Jesus Christ, what are we gonna do when we get to Switzerland, buddy."
"01:41:16,652","01:41:17,652",This is bad.
"01:41:17,852","01:41:19,639",This fucking thing's pressing my chest I can't breath.
"01:41:19,839","01:41:20,839","Do something to calm me down, please."
"01:41:21,039","01:41:23,165","Okay, shut the fuck up. Just shut the fuck up."
"01:41:23,365","01:41:24,365",Help me.
"01:41:24,565","01:41:25,565",Okay...shhh..shh..
"01:41:26,937","01:41:28,648",That's good. -  Go to sleep.
"01:41:28,848","01:41:29,848","Rub it harder, buddy."
"01:41:30,048","01:41:31,048",You're all right.
"01:41:31,248","01:41:33,726",We all love you. Shut the fuck up!
"01:41:39,733","01:41:40,957",Mr.Belfort.
"01:41:41,157","01:41:42,157",You're free to go.
"01:41:44,856","01:41:46,143",Really?
"01:41:49,954","01:41:50,744","Hey, Donnie. - Yeah."
"01:41:50,944","01:41:52,546","When we get up there. Try not to act like yourself, okay?"
"01:41:52,746","01:41:54,519","Let's make Geneva an asshole free Donnie zone, alright?"
"01:41:54,719","01:41:55,719",Why the fuck are you coming at me for?
"01:41:55,950","01:41:58,048","Hey, listen..the only reason you're sitting in this limo"
"01:41:58,248","01:42:00,002","and not a Swiss jail is b'cos of my friend, okay?"
"01:42:02,233","01:42:03,411",We are here. We are here.
"01:42:04,490","01:42:05,660",Jordan Belfort!
"01:42:05,860","01:42:06,860",At last!
"01:42:07,060","01:42:09,566",Nicholas has told me so much.
"01:42:10,652","01:42:12,172","Jordan, Jean-Jacques Saurel."
"01:42:12,372","01:42:14,516",Pleasure to make your acquaintance. - Nice to meet you.
"01:42:22,620","01:42:25,447","I'm curious about your bank secrecy laws, here."
"01:42:29,622","01:42:30,526","Excusez-moi, Jordan,"
"01:42:30,810","01:42:35,220",Swiss custom requires ten minutes of blah blah blah..
"01:42:35,420","01:42:36,420",Chit chat. Chit chat! Thank you.
"01:42:36,620","01:42:38,718",before business can be discussed.
"01:42:44,267","01:42:46,876","Of course, let’s get “down to it.”"
"01:42:47,076","01:42:48,076",What would you like to know?
"01:42:49,474","01:42:51,429",Under what circumstances would you be..
"01:42:51,629","01:42:53,903",..obligated to cooperate with an FBI
"01:42:54,103","01:42:57,918",or U.S. Justice Department investigation? For example.
"01:42:58,118","01:42:59,118",<i>Ca depend.</i>
"01:43:00,494","01:43:02,505",<i>Ca depend? - Oui.</i>
"01:43:03,754","01:43:05,898",<i>  Ca depend </i>on what? Exactly.
"01:43:07,086","01:43:09,984",Whether America plans to invade Switzerland in the coming months.
"01:43:11,554","01:43:13,330","So, check if tanks are rolling down the Rue de la Croix?"
"01:43:13,530","01:43:14,630","Yes, <i>Rue de la Croix</i>."
"01:43:30,458","01:43:35,042","<i>What I’m asking, you Swiss dick, is are you going to fuck me over.</i>"
"01:43:38,056","01:43:41,760","<i>I understand perfectly, you American shitheel.</i>"
"01:43:43,910","01:43:46,830",The only way the Banque Real de Geneve would cooperate;
"01:43:47,030","01:43:48,030",with a foreign legal body
"01:43:48,230","01:43:52,269",is if the crime being pursued is also a crime in Switzerland.
"01:43:52,540","01:43:56,982","But, there are very few Swiss laws which apply to your practices."
"01:43:57,182","01:43:59,722","From a financial standpoint,"
"01:43:59,922","01:44:02,784",you are now in heaven.
"01:44:02,984","01:44:05,047","See, I told you he's fantastic, right?"
"01:44:05,470","01:44:08,697","If the U.S. Justice Department sent us a subpoena,"
"01:44:09,200","01:44:11,747",it would become<i> papier-toillette</i>.
"01:44:13,591","01:44:15,423",We would wipe our ass with it.
"01:44:15,623","01:44:16,623","Unless, of course.."
"01:44:16,823","01:44:20,063",it was an investigation into stock fraud..
"01:44:20,263","01:44:23,192",which is a crime in Switzerland. If I'm correct.
"01:44:23,392","01:44:26,547","Then, there’d have to be Cooperacion."
"01:44:26,747","01:44:27,747","On your part, If I'm not mistaken."
"01:44:29,400","01:44:30,260","Yes, we would."
"01:44:31,580","01:44:34,355",Assuming the account is under your name.
"01:44:36,067","01:44:37,234",if it were..
"01:44:37,434","01:44:38,434",another name..
"01:44:40,086","01:44:42,550","A friends, Comerate, Cousin.."
"01:44:47,812","01:44:49,243",Relatives? Yeah.
"01:44:51,786","01:44:53,931",Was that yodeling I just heard or
"01:44:54,131","01:44:56,145",did you just say what I thought you said?
"01:44:56,345","01:44:58,629",Yes!  Yes!
"01:44:58,829","01:45:01,652",He's telling me to use a rathole.
"01:45:01,852","01:45:05,594","But, a U.S. rathole would never get into Switzerland with all that money."
"01:45:05,794","01:45:09,968",What I needed was a ratholr with a European passport.
"01:45:17,384","01:45:18,659",Jordan?
"01:45:18,859","01:45:21,735","Hey! How is my favourite Aunt, huh?"
"01:45:21,935","01:45:24,419","Welcome, was the traffic terrible? - No, not at all."
"01:45:29,030","01:45:31,360","Thank God, Aunt Emma didn't need too much convincing."
"01:45:32,220","01:45:34,150","Turned out, the british weren't too much different from the Swiss."
"01:45:34,350","01:45:37,402","Money talks. And, bullshit takes the bus."
"01:45:37,602","01:45:39,767",How do you say 'rathole' in British.
"01:45:39,967","01:45:42,187","If you get in any trouble, whatsoever."
"01:45:42,387","01:45:45,155",I'll come forward immediately. I'll say that I duped you.
"01:45:45,355","01:45:46,355",That I promise.
"01:45:47,784","01:45:50,325","Risk is what keeps us young, isn’t it darling?"
"01:45:54,657","01:45:56,211","Sometimes, I wonder"
"01:45:56,411","01:45:59,034","if you let money get the best of you, my love."
"01:45:59,234","01:46:02,744",Among other substances.
"01:46:07,066","01:46:09,023","It’s that obvious, huh?"
"01:46:09,223","01:46:11,591",It's chilly darling and you're sweating bullets.
"01:46:14,850","01:46:18,353","What can I say, Aunt Emma. I’m a drug addict."
"01:46:19,549","01:46:20,973","I really am. I mean,"
"01:46:21,173","01:46:22,173","Cocaine, pills.."
"01:46:23,913","01:46:25,908","Whatever it is, I'll fucking do it."
"01:46:26,108","01:46:28,212",That's the truth.
"01:46:28,412","01:46:31,194",I am a sex addict too.
"01:46:31,394","01:46:34,702","Well, there are worse things to be addicted to than sex."
"01:46:36,032","01:46:37,752","Jesus, why am I telling you all this?"
"01:46:37,952","01:46:38,952",I am sorry.
"01:46:40,984","01:46:42,878",Because I'm very easy to talk to.
"01:46:43,078","01:46:44,078",You are.
"01:46:44,278","01:46:46,209",You are easy to talk to.
"01:46:46,409","01:46:47,409",I suppose it's..
"01:46:49,465","01:46:51,034","It's just my job, you know, it's uh..."
"01:46:51,234","01:46:55,407","All these people depending on me, tens of millions of dollars at stake, you know,"
"01:46:55,607","01:46:57,372","Sometimes, I feel like I.."
"01:46:57,572","01:47:00,600","I've bitten on more than I can chew, you know?"
"01:47:00,800","01:47:03,344",You're a man with large appetites.
"01:47:03,544","01:47:04,544",Yeah.
"01:47:07,054","01:47:08,950","Is she, fucking hitting on me?"
"01:47:09,150","01:47:10,150","Yeah. Yeah, I am."
"01:47:13,937","01:47:16,857","I suppose, I put that on myself though, right?"
"01:47:17,057","01:47:18,057",My decision.
"01:47:18,257","01:47:20,516",It's hard to..
"01:47:20,716","01:47:21,716",Hard to learn to..
"01:47:21,916","01:47:24,988","to control the anxiety sometimes, you know?"
"01:47:27,146","01:47:29,824","Learn to relax, and let go."
"01:47:31,182","01:47:32,991",To release the tension.
"01:47:34,318","01:47:36,025",She is hitting on me.
"01:47:36,225","01:47:37,225",Holy shit!
"01:47:37,425","01:47:39,751","Yeah, release the tension."
"01:47:44,490","01:47:48,832","Suppose we, uh.. We all just need to learn not.."
"01:47:49,032","01:47:51,935","Learn to do what comes naturally in life, you know?"
"01:47:54,993","01:47:57,089",Is he fucking hitting on me?
"01:48:03,669","01:48:04,997","Stability, dear."
"01:48:05,197","01:48:06,197",Family.
"01:48:13,475","01:48:14,955","You take care of my nice, my love."
"01:48:15,155","01:48:17,344","I'll take care of everything, over here."
"01:48:19,041","01:48:20,481",Deal.
"01:48:26,330","01:48:30,005","We had, literally, a fuck load of money."
"01:48:30,205","01:48:33,051","Aunt Emma, could never carry all this by herself."
"01:48:33,390","01:48:37,210","So, I thought to myself, who else has European passport?"
"01:48:38,860","01:48:42,205","Now, Brad, as a successful drug dealer,"
"01:48:42,752","01:48:44,845","spent his winters in the south of France,"
"01:48:44,887","01:48:46,878","which is where he met his wife, Chantelle."
"01:48:46,889","01:48:49,858","A striper of Slovenian origin,"
"01:48:49,892","01:48:53,726","born in, of all places, Switzerland."
"01:48:57,833","01:48:59,824","Well, this is fucked."
"01:48:59,835","01:49:01,803","Oh, no, shit!"
"01:49:05,007","01:49:08,943","- Like this will take a, like, 50 trips. - I know."
"01:49:12,815","01:49:13,873","Yeah, a suicide work."
"01:49:13,949","01:49:16,816","But, how about her family? Right?"
"01:49:16,852","01:49:18,979","I mean, they all got Swiss's passport, right?"
"01:49:18,988","01:49:20,922","I mean, she's got parents, she's got a brother."
"01:49:20,956","01:49:23,720","Right, brother's got a wife, that's five fuckin' people."
"01:49:23,759","01:49:25,727","Six, seven trips, boom, right?"
"01:49:25,761","01:49:27,956","They're all fuckin' Swiss and it was like, ''what are you doing?'', they could do that."
"01:49:27,997","01:49:30,830","At least I have a family, you crooked nose fuck!"
"01:49:30,866","01:49:33,926","Hey, hey, uh, don't forget about my money."
"01:49:35,771","01:49:37,796","- I'm sorry, what was that? - Hey, I forgot to tell you"
"01:49:37,807","01:49:40,799","- he's got some, he's got some money. - My money."
"01:49:40,843","01:49:42,902","- Yeah, a couple mill comin' in like a week. - Yeah."
"01:49:42,945","01:49:45,004","And when it gets here, I'll give you a call, you come pick it up."
"01:49:48,017","01:49:49,814",You give me a call?
"01:49:50,986","01:49:54,786","When it gets here, I'll give you a call, and you come pick it up."
"01:49:54,824","01:49:56,724","Well, we don't fuckin' work for you, man!"
"01:49:56,759","01:49:57,020",Shh..
"01:49:57,026","01:49:59,893","Sweetheart, you have my money taped to your tits."
"01:49:59,929","01:50:01,897",Okay? Technically you do work for me.
"01:50:04,934","01:50:06,731","Hey, Jordan, we're gonna need to talk."
"01:50:06,769","01:50:08,964","If I fuckin' do this, I'm telling you right now, I ain't goin' to him."
"01:50:09,004","01:50:11,905","Okay? I'm not a fuckin' schwas, I don't do fuckin' pick-ups, alright?"
"01:50:11,941","01:50:13,806","- But listen to me, when this thing placed, - I'm gonna take care of everything."
"01:50:13,843","01:50:15,868","and I fuckin' say, and you tell that fuckin' piece of shit."
"01:50:15,911","01:50:16,969",- If he comes correct. - I will.
"01:50:17,012","01:50:21,779","If he comes in, I'll fuckin' loopy and fucked up. I swear to God, I'm a mash that douchebag's teeth."
"01:50:21,817","01:50:23,785","I hear that, who's fucking cheating?"
"01:50:23,819","01:50:25,719","- Who's fuckin' cheating?! - Look, may I asking.."
"01:50:25,754","01:50:27,881","I put the money on that fuckin' table, not you!"
"01:50:27,923","01:50:29,857",I'm the reason we have this fuckin' deal!
"01:50:29,859","01:50:31,793","- I have a gun, you fucking idiot! - What the fuck this gun."
"01:50:31,827","01:50:32,885",I already told you this.
"01:50:32,928","01:50:36,830","You know what? You're a fuckin' pill deal, I got five more just like you, bro!"
"01:50:36,866","01:50:38,766","Keep talking, you piece of shit!"
"01:50:38,767","01:50:40,860",Do you know what? You dress like shit!
"01:50:40,903","01:50:42,894","- So, fuck you! - Fuck you, motherfucker!"
"01:50:42,938","01:50:45,771",- Jesus! - Like that faggot. Who's the faggot?
"01:50:45,774","01:50:46,832",- Enough with your shit! - You okay?
"01:50:46,876","01:50:47,843",Hey pal!
"01:50:49,945","01:50:52,880","The next day, aunt Emma flew to Geneve."
"01:50:52,915","01:50:55,748",Two million in cash in her carry on.
"01:50:55,784","01:50:58,753",Which in a big picture was a drop in the Swiss bucket.
"01:50:59,788","01:51:02,848","'Cause the following month, over the course of six roundtrips,"
"01:51:02,892","01:51:05,204",Chantelle's family and friends smugglin'
"01:51:05,205","01:51:07,920",over 20 millon in cash without even a hiccup.
"01:51:07,930","01:51:09,921",- Shred it. - And by the way..
"01:51:09,965","01:51:13,867",- Here they are. - Excellent!
"01:51:13,869","01:51:15,860",- And I have some more. - Really?
"01:51:15,938","01:51:16,962","- Here. - Oh, thank you."
"01:51:16,972","01:51:18,906",- And here. - Welcome.
"01:51:18,941","01:51:20,772",[LAUGHING] Welcome?
